transaction_id,sender_account_id,receiver_account_id,timestamp,amount,currency,transaction_type,channel,beneficiary_id,device_id,geo_event_id,is_international,balance_after
TXN001235,ACC000192,ACC000078,2025-07-14 09:54:59,34024.39,INR,cash_withdrawal,UPI,BENE000488,DEV000294,GEO000658,False,406035.82
TXN001236,ACC000192,ACC000079,2025-01-21 20:01:53,18572.87,INR,cash_deposit,NEFT,BENE000488,DEV000294,GEO000657,False,395524.32
TXN001237,ACC000192,ACC000111,2025-11-24 13:46:19,15316.11,INR,upi_p2p,IMPS,BENE000487,DEV000294,GEO000659,False,9578.76
TXN001238,ACC000193,ACC000169,2025-09-26 08:10:48,16729.45,INR,cash_withdrawal,net_banking,,DEV000295,GEO000662,False,306617.1
TXN001239,ACC000193,ACC000199,2025-03-17 22:47:45,32892.78,INR,transfer,UPI,BENE000491,DEV000296,GEO000663,False,117517.36
TXN001240,ACC000193,ACC000058,2025-05-12 00:27:09,40694.66,INR,cash_withdrawal,UPI,,DEV000295,GEO000666,False,293756.56
TXN001241,ACC000193,ACC000108,2025-07-28 11:42:52,1587.31,INR,cash_deposit,NEFT,BENE000490,DEV000296,GEO000662,False,408462.78
TXN001242,ACC000193,ACC000012,2025-03-12 13:59:04,5648.26,INR,cash_withdrawal,branch,BENE000490,DEV000295,GEO000664,False,124320.14
TXN001243,ACC000193,ACC000008,2025-02-16 00:09:47,42552.34,INR,transfer,branch,,DEV000296,GEO000662,False,120619.01
TXN001244,ACC000193,ACC000037,2025-02-09 00:32:33,42869.09,INR,upi_p2p,NEFT,BENE000490,DEV000295,GEO000662,False,499751.76
TXN001245,ACC000193,ACC000052,2025-02-10 18:59:35,35761.54,INR,merchant_payment,mobile_app,,DEV000295,GEO000662,False,17184.43
TXN001246,ACC000193,ACC000004,2025-03-23 12:00:19,18009.28,INR,cash_deposit,net_banking,,DEV000295,GEO000662,False,248694.61
TXN001247,ACC000194,ACC000151,2025-11-16 11:31:12,28104.76,INR,upi_p2p,NEFT,,DEV000297,GEO000667,False,379077.53
TXN001248,ACC000194,ACC000040,2025-10-23 08:55:45,59264.15,INR,cash_withdrawal,mobile_app,,DEV000297,GEO000667,False,143162.78
TXN001249,ACC000194,ACC000163,2025-07-01 05:34:48,49324.24,INR,cash_withdrawal,IMPS,BENE000493,DEV000297,GEO000667,False,171022.33
TXN001250,ACC000194,ACC000087,2025-07-25 20:58:31,10105.78,INR,transfer,mobile_app,,DEV000297,GEO000667,False,338321.86
TXN001251,ACC000195,ACC000134,2025-10-17 04:53:46,407.09,INR,bill_payment,RTGS,BENE000497,DEV000298,GEO000669,False,53786.03
TXN001252,ACC000195,ACC000008,2025-08-03 13:54:16,41477.51,INR,transfer,RTGS,,DEV000298,GEO000669,False,338746.21
TXN001253,ACC000195,ACC000151,2025-09-04 02:54:55,59273.08,INR,cash_withdrawal,RTGS,,DEV000298,GEO000669,False,243097.17
TXN001254,ACC000195,ACC000215,2025-03-30 00:51:27,2611.04,INR,cash_deposit,net_banking,,DEV000298,GEO000669,False,273967.91
TXN001255,ACC000195,ACC000173,2025-10-08 16:56:09,43035.82,INR,cash_withdrawal,IMPS,BENE000496,DEV000298,GEO000669,False,334895.71
TXN001256,ACC000195,ACC000076,2025-03-17 09:39:09,47944.47,INR,bill_payment,ATM,BENE000494,DEV000298,GEO000669,False,195960.83
TXN001257,ACC000195,ACC000010,2025-11-03 13:12:02,59600.19,INR,merchant_payment,NEFT,BENE000497,DEV000298,GEO000670,False,10941.63
TXN001258,ACC000195,ACC000206,2025-06-21 20:14:59,40997.97,INR,cash_withdrawal,net_banking,BENE000496,DEV000298,GEO000669,False,348793.75
TXN001259,ACC000195,ACC000037,2025-02-04 17:39:58,19446.87,INR,upi_p2p,net_banking,,DEV000298,GEO000670,False,194809.2
TXN001260,ACC000196,ACC000123,2025-12-27 07:11:51,665.58,INR,bill_payment,IMPS,,DEV000299,GEO000673,False,129755.8
TXN001261,ACC000196,ACC000201,2025-03-02 19:03:55,13814.28,INR,bill_payment,net_banking,BENE000499,DEV000299,GEO000673,False,252191.22
TXN001262,ACC000196,ACC000057,2025-01-10 03:49:44,693.22,INR,transfer,NEFT,BENE000498,DEV000299,GEO000671,False,24378.51
TXN001263,ACC000197,ACC000095,2025-12-21 00:39:10,1176.54,INR,cash_deposit,IMPS,BENE000500,DEV000301,GEO000675,False,116313.11
TXN001264,ACC000197,ACC000158,2025-12-01 23:05:56,4721.67,INR,cash_withdrawal,net_banking,BENE000500,DEV000300,GEO000674,False,440351.76
TXN001265,ACC000197,ACC000071,2025-12-21 05:14:19,7032.89,INR,cash_withdrawal,UPI,,DEV000301,GEO000675,False,62017.46
TXN001266,ACC000197,ACC000121,2025-04-06 20:10:26,7761.04,INR,cash_withdrawal,net_banking,,DEV000300,GEO000674,False,453896.08
TXN001267,ACC000198,ACC000207,2025-02-08 05:54:19,8212.39,INR,merchant_payment,IMPS,BENE000502,DEV000302,GEO000678,False,130539.07
TXN001268,ACC000198,ACC000097,2025-11-28 16:37:13,56345.52,INR,transfer,RTGS,,DEV000302,GEO000676,False,10411.53
TXN001269,ACC000198,ACC000076,2025-11-02 13:12:29,17704.58,INR,upi_p2p,IMPS,,DEV000302,GEO000677,False,234813.35
TXN001270,ACC000198,ACC000010,2025-05-20 01:45:44,4066.54,INR,transfer,mobile_app,BENE000502,DEV000302,GEO000676,False,62129.02
TXN001271,ACC000198,ACC000099,2025-11-09 19:53:15,15961.75,INR,upi_p2p,RTGS,,DEV000302,GEO000677,False,31539.51
TXN001272,ACC000198,ACC000026,2025-07-09 00:08:56,19219.4,INR,bill_payment,mobile_app,BENE000502,DEV000302,GEO000677,False,420427.78
TXN001273,ACC000198,ACC000129,2025-11-25 19:35:37,19594.19,INR,cash_deposit,UPI,BENE000502,DEV000302,GEO000676,False,166833.06
TXN001274,ACC000199,ACC000176,2025-07-25 02:02:14,24289.03,INR,bill_payment,RTGS,,DEV000303,GEO000680,False,224898.75
TXN001275,ACC000199,ACC000110,2025-04-08 08:25:45,8339.18,INR,cash_deposit,NEFT,BENE000503,DEV000303,GEO000679,False,429973.73
TXN001276,ACC000199,ACC000181,2025-03-22 04:58:23,56596.13,INR,bill_payment,NEFT,,DEV000303,GEO000680,False,179709.13
TXN001277,ACC000199,ACC000033,2025-03-26 14:51:51,53608.37,INR,cash_deposit,RTGS,,DEV000303,GEO000680,False,347347.23
TXN001278,ACC000199,ACC000205,2025-04-13 05:37:58,31117.35,INR,merchant_payment,NEFT,BENE000503,DEV000303,GEO000679,False,390305.88
TXN001279,ACC000199,ACC000200,2025-04-02 09:18:49,15730.55,INR,cash_withdrawal,mobile_app,BENE000503,DEV000303,GEO000680,False,371359.65
TXN001280,ACC000199,ACC000084,2025-08-20 12:48:41,51254.51,INR,cash_deposit,branch,BENE000503,DEV000303,GEO000680,False,206335.45
TXN001281,ACC000199,ACC000015,2025-10-14 02:57:52,28526.66,INR,merchant_payment,RTGS,BENE000503,DEV000303,GEO000680,False,218730.76
TXN001282,ACC000199,ACC000020,2025-08-16 20:24:28,42326.93,INR,transfer,ATM,,DEV000303,GEO000679,False,238951.58
TXN001283,ACC000200,ACC000192,2025-11-22 04:08:22,7988.23,INR,upi_p2p,ATM,,DEV000304,GEO000681,False,88545.16
TXN001284,ACC000200,ACC000165,2025-02-27 04:14:12,29032.29,INR,transfer,net_banking,,DEV000305,GEO000683,False,245557.78
TXN001285,ACC000200,ACC000156,2025-02-16 20:55:51,58128.98,INR,transfer,NEFT,,DEV000304,GEO000681,False,79649.7
TXN001286,ACC000200,ACC000140,2025-05-25 10:48:54,7018.4,INR,cash_withdrawal,NEFT,BENE000504,DEV000304,GEO000681,False,417937.3
TXN001287,ACC000200,ACC000149,2025-01-04 01:17:39,12598.35,INR,bill_payment,UPI,,DEV000304,GEO000682,False,497456.0
TXN001288,ACC000200,ACC000146,2025-11-05 15:15:58,33065.66,INR,transfer,branch,BENE000504,DEV000304,GEO000684,False,31214.46
TXN001289,ACC000200,ACC000140,2025-01-10 19:33:50,52127.42,INR,cash_deposit,RTGS,,DEV000304,GEO000682,False,41112.15
TXN001290,ACC000200,ACC000050,2025-06-23 01:44:32,53248.22,INR,transfer,IMPS,BENE000505,DEV000304,GEO000681,False,105130.61
TXN001291,ACC000200,ACC000106,2025-11-21 07:58:57,27638.51,INR,cash_withdrawal,branch,,DEV000305,GEO000682,False,431649.72
TXN001292,ACC000201,ACC000041,2025-08-07 17:25:03,16862.5,INR,cash_deposit,NEFT,BENE000508,DEV000306,GEO000687,False,478993.46
TXN001293,ACC000201,ACC000009,2025-10-15 22:39:21,23982.37,INR,cash_withdrawal,branch,,DEV000306,GEO000685,False,308275.33
TXN001294,ACC000201,ACC000157,2025-11-14 12:48:17,59201.11,INR,cash_withdrawal,net_banking,,DEV000306,GEO000687,False,64483.06
TXN001295,ACC000201,ACC000180,2025-03-03 08:42:03,59480.13,INR,cash_deposit,UPI,,DEV000306,GEO000685,False,59818.6
TXN001296,ACC000201,ACC000100,2025-03-28 07:08:05,21014.09,INR,transfer,branch,BENE000509,DEV000306,GEO000685,False,359544.62
TXN001297,ACC000201,ACC000116,2025-06-03 10:54:18,38823.72,INR,bill_payment,RTGS,,DEV000306,GEO000687,False,178592.96
TXN001298,ACC000201,ACC000053,2025-08-17 09:36:07,29457.27,INR,merchant_payment,IMPS,,DEV000306,GEO000686,False,253327.08
TXN001299,ACC000201,ACC000140,2025-06-18 21:05:13,18220.89,INR,transfer,NEFT,,DEV000306,GEO000686,False,423397.28
TXN001300,ACC000201,ACC000006,2025-03-07 21:13:00,2866.77,INR,transfer,net_banking,BENE000508,DEV000306,GEO000687,False,386051.97
TXN001301,ACC000201,ACC000096,2025-10-29 14:42:41,49551.72,INR,cash_withdrawal,ATM,BENE000508,DEV000306,GEO000686,False,292806.01
TXN001302,ACC000202,ACC000041,2025-05-16 08:13:02,57435.68,INR,bill_payment,ATM,,DEV000307,GEO000688,False,123094.58
TXN001303,ACC000202,ACC000018,2025-01-16 19:41:47,9407.06,INR,cash_withdrawal,IMPS,BENE000510,DEV000308,GEO000688,False,494665.98
TXN001304,ACC000202,ACC000073,2025-05-08 14:24:30,47813.63,INR,upi_p2p,mobile_app,,DEV000307,GEO000691,False,406766.53
TXN001305,ACC000202,ACC000207,2025-08-06 14:01:17,17233.26,INR,bill_payment,ATM,,DEV000307,GEO000689,False,147977.08
TXN001306,ACC000202,ACC000064,2025-06-03 01:24:39,55164.36,INR,merchant_payment,NEFT,,DEV000307,GEO000688,False,14299.49
TXN001307,ACC000203,ACC000032,2025-02-19 01:26:23,49932.87,INR,cash_withdrawal,branch,,DEV000310,GEO000692,False,29708.57
TXN001308,ACC000203,ACC000200,2025-05-10 10:57:06,45131.14,INR,cash_deposit,IMPS,BENE000512,DEV000310,GEO000692,False,483523.45
TXN001309,ACC000203,ACC000103,2025-03-18 22:18:47,4700.19,INR,cash_deposit,branch,BENE000511,DEV000310,GEO000693,False,192581.46
TXN001310,ACC000203,ACC000153,2025-10-28 22:20:55,52044.46,INR,upi_p2p,net_banking,BENE000511,DEV000310,GEO000693,False,293392.47
TXN001311,ACC000203,ACC000047,2025-06-03 14:32:36,26891.05,INR,upi_p2p,ATM,BENE000514,DEV000310,GEO000693,False,64926.31
TXN001312,ACC000203,ACC000109,2025-11-29 00:54:22,57057.28,INR,cash_deposit,IMPS,BENE000511,DEV000310,GEO000693,False,448752.25
TXN001313,ACC000204,ACC000180,2025-01-10 20:47:24,53443.3,INR,cash_deposit,net_banking,BENE000517,DEV000312,GEO000694,False,296952.65
TXN001314,ACC000204,ACC000169,2025-10-16 02:19:33,52785.7,INR,cash_withdrawal,IMPS,BENE000515,DEV000311,GEO000695,False,352870.12
TXN001315,ACC000204,ACC000017,2025-05-18 09:57:41,41526.78,INR,cash_withdrawal,IMPS,BENE000515,DEV000311,GEO000695,False,360177.88
TXN001316,ACC000204,ACC000036,2025-02-08 23:29:34,34996.82,INR,transfer,branch,,DEV000311,GEO000696,False,259194.94
TXN001317,ACC000204,ACC000114,2025-07-08 09:35:40,55056.06,INR,cash_deposit,UPI,,DEV000312,GEO000695,False,64298.05
TXN001318,ACC000205,ACC000034,2025-03-01 13:05:47,21578.42,INR,merchant_payment,ATM,,DEV000313,GEO000699,False,270310.61
TXN001319,ACC000205,ACC000029,2025-08-18 09:43:48,4171.4,INR,transfer,branch,BENE000518,DEV000313,GEO000700,False,317389.63
TXN001320,ACC000205,ACC000213,2025-08-12 03:29:02,4566.52,INR,bill_payment,ATM,BENE000518,DEV000313,GEO000700,False,436430.93
TXN001321,ACC000205,ACC000015,2025-03-06 10:34:18,7694.15,INR,upi_p2p,branch,BENE000518,DEV000313,GEO000699,False,318633.37
TXN001322,ACC000205,ACC000202,2025-11-01 15:01:32,8112.23,INR,merchant_payment,ATM,,DEV000313,GEO000699,False,355590.13
TXN001323,ACC000205,ACC000123,2025-02-22 10:03:52,9108.83,INR,bill_payment,mobile_app,BENE000518,DEV000313,GEO000700,False,181843.89
TXN001324,ACC000205,ACC000056,2025-12-01 20:52:43,17380.72,INR,cash_withdrawal,IMPS,BENE000518,DEV000313,GEO000700,False,87134.14
TXN001325,ACC000206,ACC000003,2025-10-21 04:56:31,2698.76,INR,bill_payment,IMPS,,DEV000314,GEO000702,False,494439.68
TXN001326,ACC000206,ACC000115,2025-03-08 20:07:09,13188.04,INR,bill_payment,branch,BENE000520,DEV000314,GEO000701,False,396666.54
TXN001327,ACC000206,ACC000063,2025-12-25 02:12:16,6630.35,INR,cash_withdrawal,UPI,,DEV000314,GEO000701,False,327907.0
TXN001328,ACC000206,ACC000101,2025-03-08 02:45:37,19747.16,INR,cash_deposit,mobile_app,BENE000521,DEV000314,GEO000704,False,459361.83
TXN001329,ACC000206,ACC000088,2025-11-18 13:48:37,19927.43,INR,merchant_payment,IMPS,BENE000522,DEV000314,GEO000702,False,418140.98
TXN001330,ACC000206,ACC000166,2025-01-16 06:39:28,641.1,INR,bill_payment,net_banking,,DEV000314,GEO000701,False,123559.55
TXN001331,ACC000206,ACC000196,2025-03-19 23:31:08,12865.32,INR,bill_payment,UPI,,DEV000314,GEO000703,False,47729.43
TXN001332,ACC000206,ACC000152,2025-03-28 06:59:12,9188.0,INR,transfer,mobile_app,,DEV000314,GEO000701,False,72639.52
TXN001333,ACC000207,ACC000169,2025-01-15 11:23:56,16517.47,INR,cash_withdrawal,NEFT,,DEV000315,GEO000708,False,28391.56
TXN001334,ACC000207,ACC000112,2025-12-04 23:51:43,6811.07,INR,cash_withdrawal,ATM,BENE000523,DEV000316,GEO000705,False,114906.32
TXN001335,ACC000207,ACC000045,2025-03-19 15:03:54,14022.06,INR,transfer,RTGS,,DEV000316,GEO000706,False,336975.04
TXN001336,ACC000207,ACC000053,2025-12-03 20:15:25,45329.71,INR,cash_deposit,net_banking,BENE000523,DEV000315,GEO000709,False,482533.8
TXN001337,ACC000207,ACC000077,2025-02-23 06:57:14,48010.42,INR,upi_p2p,net_banking,BENE000523,DEV000316,GEO000707,False,59035.8
TXN001338,ACC000207,ACC000192,2025-03-18 08:42:00,23617.33,INR,cash_deposit,RTGS,BENE000523,DEV000316,GEO000709,False,447253.51
TXN001339,ACC000207,ACC000193,2025-01-13 06:57:46,21693.24,INR,upi_p2p,ATM,BENE000523,DEV000316,GEO000709,False,409575.94
TXN001340,ACC000207,ACC000110,2025-11-11 03:02:49,3737.88,INR,cash_withdrawal,IMPS,,DEV000315,GEO000709,False,10866.64
TXN001341,ACC000207,ACC000023,2025-11-21 15:05:29,43301.14,INR,merchant_payment,ATM,,DEV000315,GEO000707,False,21547.01
TXN001342,ACC000207,ACC000044,2025-04-22 11:19:26,28740.95,INR,cash_deposit,branch,BENE000523,DEV000316,GEO000707,False,84940.91
TXN001343,ACC000208,ACC000089,2025-06-16 08:59:00,37804.82,INR,bill_payment,NEFT,,DEV000318,GEO000713,False,498719.18
TXN001344,ACC000208,ACC000043,2025-05-20 09:31:13,42294.92,INR,merchant_payment,IMPS,,DEV000317,GEO000713,False,69270.92
TXN001345,ACC000208,ACC000144,2025-08-09 12:27:56,2196.64,INR,upi_p2p,RTGS,,DEV000317,GEO000711,False,367237.16
TXN001346,ACC000208,ACC000069,2025-01-25 13:14:46,31637.66,INR,transfer,IMPS,,DEV000317,GEO000712,False,157163.2
TXN001347,ACC000208,ACC000190,2025-04-15 01:09:59,8597.4,INR,cash_deposit,branch,,DEV000317,GEO000712,False,302099.54
TXN001348,ACC000208,ACC000214,2025-11-06 22:40:27,1765.12,INR,bill_payment,RTGS,,DEV000317,GEO000712,False,25905.56
TXN001349,ACC000208,ACC000126,2025-11-25 17:17:56,31382.75,INR,cash_deposit,net_banking,BENE000524,DEV000318,GEO000711,False,138627.88
TXN001350,ACC000209,ACC000014,2025-06-03 20:39:31,7644.39,INR,transfer,RTGS,BENE000526,DEV000320,GEO000717,False,424690.75
TXN001351,ACC000209,ACC000034,2025-09-21 20:48:28,9169.57,INR,bill_payment,NEFT,,DEV000319,GEO000716,False,441251.76
TXN001352,ACC000209,ACC000023,2025-07-21 17:47:07,4013.2,INR,merchant_payment,mobile_app,BENE000525,DEV000319,GEO000715,False,288855.47
TXN001353,ACC000209,ACC000029,2025-01-05 07:23:38,8149.0,INR,cash_withdrawal,IMPS,,DEV000319,GEO000717,False,418976.34
TXN001354,ACC000209,ACC000099,2025-01-08 22:27:26,3167.11,INR,bill_payment,IMPS,BENE000525,DEV000320,GEO000717,False,114718.92
TXN001355,ACC000209,ACC000064,2025-06-22 12:18:34,2931.35,INR,cash_deposit,ATM,BENE000526,DEV000319,GEO000714,False,333270.08
TXN001356,ACC000209,ACC000006,2025-11-14 10:56:16,4338.34,INR,upi_p2p,net_banking,,DEV000319,GEO000715,False,210894.22
TXN001357,ACC000209,ACC000220,2025-07-04 14:48:54,9521.32,INR,upi_p2p,branch,BENE000526,DEV000319,GEO000718,False,254534.54
TXN001358,ACC000209,ACC000130,2025-06-17 08:21:10,3566.48,INR,merchant_payment,IMPS,BENE000525,DEV000319,GEO000717,False,286747.92
TXN001359,ACC000209,ACC000053,2025-04-29 07:49:21,7153.33,INR,bill_payment,RTGS,,DEV000320,GEO000714,False,158141.39
TXN001360,ACC000210,ACC000218,2025-01-09 12:11:26,19176.7,INR,upi_p2p,branch,,DEV000321,GEO000720,False,347540.19
TXN001361,ACC000210,ACC000016,2025-04-12 21:23:19,14770.52,INR,merchant_payment,NEFT,,DEV000321,GEO000723,False,341714.2
TXN001362,ACC000210,ACC000114,2025-01-12 13:11:33,9355.83,INR,bill_payment,UPI,BENE000527,DEV000321,GEO000719,False,289362.34
TXN001363,ACC000210,ACC000174,2025-12-15 02:14:51,19982.17,INR,cash_deposit,ATM,,DEV000321,GEO000723,False,40965.97
TXN001364,ACC000210,ACC000146,2025-11-14 01:24:34,12265.22,INR,bill_payment,RTGS,BENE000527,DEV000321,GEO000723,False,482921.98
TXN001365,ACC000210,ACC000197,2025-03-21 06:06:11,17574.9,INR,bill_payment,RTGS,,DEV000321,GEO000722,False,461105.43
TXN001366,ACC000210,ACC000137,2025-06-14 05:36:28,18693.56,INR,cash_withdrawal,branch,,DEV000321,GEO000722,False,79709.8
TXN001367,ACC000210,ACC000053,2025-10-06 19:54:10,15839.72,INR,merchant_payment,ATM,,DEV000321,GEO000720,False,151940.96
TXN001368,ACC000211,ACC000029,2025-04-20 15:00:43,21655.79,INR,merchant_payment,NEFT,,DEV000323,GEO000724,False,299808.39
TXN001369,ACC000211,ACC000017,2025-08-28 14:12:23,20530.72,INR,merchant_payment,RTGS,BENE000530,DEV000323,GEO000724,False,265720.47
TXN001370,ACC000211,ACC000070,2025-04-01 02:23:56,33772.39,INR,merchant_payment,branch,,DEV000323,GEO000724,False,391622.19
TXN001371,ACC000212,ACC000120,2025-10-09 10:29:58,32418.88,INR,cash_deposit,RTGS,,DEV000324,GEO000729,False,476970.23
TXN001372,ACC000212,ACC000070,2025-09-15 14:37:29,13463.28,INR,transfer,IMPS,BENE000531,DEV000324,GEO000726,False,441359.69
TXN001373,ACC000212,ACC000149,2025-12-24 16:25:02,43418.24,INR,bill_payment,net_banking,BENE000531,DEV000324,GEO000726,False,387580.62
TXN001374,ACC000212,ACC000030,2025-07-04 20:12:45,3453.07,INR,merchant_payment,UPI,BENE000531,DEV000324,GEO000728,False,102589.96
TXN001375,ACC000213,ACC000133,2025-09-06 19:01:43,53915.6,INR,transfer,RTGS,BENE000533,DEV000325,GEO000732,False,300718.5
TXN001376,ACC000213,ACC000107,2025-08-02 16:52:03,10596.42,INR,cash_withdrawal,branch,,DEV000325,GEO000731,False,10601.04
TXN001377,ACC000213,ACC000038,2025-07-20 12:38:20,30557.01,INR,merchant_payment,IMPS,,DEV000325,GEO000733,False,316041.59
TXN001378,ACC000214,ACC000020,2025-06-12 16:52:54,32482.25,INR,cash_deposit,net_banking,BENE000536,DEV000327,GEO000734,False,203666.11
TXN001379,ACC000214,ACC000034,2025-01-07 00:59:32,33536.66,INR,merchant_payment,UPI,,DEV000326,GEO000735,False,228688.45
TXN001380,ACC000214,ACC000163,2025-10-22 03:34:21,48306.99,INR,cash_deposit,ATM,BENE000536,DEV000327,GEO000736,False,401731.24
TXN001381,ACC000214,ACC000098,2025-09-02 18:01:15,39127.45,INR,upi_p2p,branch,,DEV000327,GEO000737,False,41530.27
TXN001382,ACC000215,ACC000189,2025-10-17 20:45:12,15625.12,INR,upi_p2p,UPI,,DEV000329,GEO000739,False,187593.56
TXN001383,ACC000215,ACC000105,2025-08-20 17:22:28,1170.09,INR,transfer,UPI,BENE000537,DEV000328,GEO000741,False,92137.17
TXN001384,ACC000215,ACC000069,2025-08-10 07:37:52,23781.6,INR,upi_p2p,mobile_app,,DEV000328,GEO000741,False,224980.8
TXN001385,ACC000216,ACC000194,2025-04-25 00:57:36,14688.53,INR,cash_withdrawal,UPI,BENE000539,DEV000331,GEO000742,False,349502.2
TXN001386,ACC000216,ACC000109,2025-04-10 08:37:19,30173.68,INR,transfer,RTGS,,DEV000331,GEO000743,False,485477.75
TXN001387,ACC000216,ACC000103,2025-11-18 04:50:32,42160.85,INR,merchant_payment,UPI,,DEV000330,GEO000743,False,285407.82
TXN001388,ACC000216,ACC000128,2025-04-07 14:42:05,31162.69,INR,cash_withdrawal,NEFT,,DEV000331,GEO000742,False,480404.38
TXN001389,ACC000216,ACC000060,2025-06-16 04:12:03,2498.73,INR,cash_deposit,RTGS,,DEV000331,GEO000743,False,65544.54
TXN001390,ACC000217,ACC000146,2025-11-14 03:13:55,5215.25,INR,upi_p2p,UPI,,DEV000332,GEO000744,False,93811.63
TXN001391,ACC000217,ACC000135,2025-05-31 06:39:00,2109.63,INR,cash_deposit,UPI,BENE000540,DEV000332,GEO000747,False,483282.69
TXN001392,ACC000217,ACC000146,2025-08-15 13:44:46,4424.36,INR,bill_payment,IMPS,,DEV000332,GEO000745,False,368881.24
TXN001393,ACC000217,ACC000203,2025-10-13 01:31:30,5873.04,INR,bill_payment,IMPS,,DEV000332,GEO000747,False,232531.66
TXN001394,ACC000217,ACC000127,2025-06-25 03:03:49,6522.49,INR,cash_withdrawal,NEFT,BENE000541,DEV000332,GEO000746,False,263070.74
TXN001395,ACC000217,ACC000013,2025-07-23 05:06:41,10006.16,INR,cash_withdrawal,ATM,BENE000540,DEV000332,GEO000746,False,488048.08
TXN001396,ACC000217,ACC000154,2025-02-02 20:52:53,1801.62,INR,bill_payment,NEFT,BENE000540,DEV000332,GEO000744,False,145506.84
TXN001397,ACC000218,ACC000168,2025-09-13 15:05:44,41964.03,INR,cash_deposit,UPI,,DEV000333,GEO000749,False,331006.15
TXN001398,ACC000218,ACC000219,2025-01-14 02:37:33,52268.77,INR,upi_p2p,net_banking,BENE000543,DEV000333,GEO000749,False,258776.51
TXN001399,ACC000218,ACC000148,2025-07-12 12:18:58,19419.55,INR,upi_p2p,RTGS,,DEV000333,GEO000748,False,270532.95
TXN001400,ACC000219,ACC000214,2025-09-18 17:32:44,23147.92,INR,bill_payment,UPI,BENE000546,DEV000334,GEO000750,False,28749.99
TXN001401,ACC000219,ACC000047,2025-04-01 16:40:41,20342.65,INR,bill_payment,mobile_app,BENE000546,DEV000334,GEO000751,False,311570.24
TXN001402,ACC000219,ACC000067,2025-08-05 23:27:18,54363.5,INR,cash_deposit,UPI,BENE000546,DEV000334,GEO000751,False,439794.03
TXN001403,ACC000219,ACC000022,2025-07-04 00:40:38,39601.13,INR,bill_payment,mobile_app,BENE000547,DEV000334,GEO000751,False,286363.6
TXN001404,ACC000219,ACC000123,2025-03-01 09:27:33,45510.2,INR,upi_p2p,branch,BENE000547,DEV000334,GEO000751,False,245885.51
TXN001405,ACC000219,ACC000031,2025-10-04 01:20:03,9969.33,INR,bill_payment,net_banking,,DEV000334,GEO000751,False,158558.52
TXN001406,ACC000219,ACC000104,2025-02-07 15:28:56,961.42,INR,cash_deposit,RTGS,,DEV000334,GEO000750,False,37564.02
TXN001407,ACC000219,ACC000090,2025-01-25 02:54:21,13700.19,INR,transfer,UPI,,DEV000334,GEO000750,False,416829.67
TXN001408,ACC000220,ACC000152,2025-03-19 00:03:57,31035.06,INR,bill_payment,ATM,BENE000550,DEV000336,GEO000752,False,92740.4
TXN001409,ACC000220,ACC000076,2025-11-27 19:12:12,59779.13,INR,cash_withdrawal,RTGS,,DEV000336,GEO000754,False,390085.63
TXN001410,ACC000220,ACC000127,2025-06-17 11:33:33,1735.23,INR,upi_p2p,NEFT,BENE000548,DEV000335,GEO000752,False,461579.49
TXN001411,ACC000220,ACC000002,2025-09-26 16:18:22,50249.05,INR,cash_deposit,IMPS,BENE000549,DEV000335,GEO000754,False,315307.59
TXN001412,ACC000162,ACC000120,2025-03-26 19:34:18,38847.23,INR,cash_deposit,UPI,BENE000415,DEV000251,GEO000550,False,243594.74
TXN001413,ACC000157,ACC000120,2025-03-26 22:29:18,48432.98,INR,cash_deposit,IMPS,BENE000401,DEV000241,GEO000534,False,201241.1
TXN001414,ACC000216,ACC000120,2025-03-26 18:39:18,48673.45,INR,cash_deposit,branch,BENE000539,DEV000330,GEO000743,False,198717.09
TXN001415,ACC000181,ACC000120,2025-03-26 17:05:18,42990.69,INR,cash_deposit,branch,BENE000461,DEV000277,GEO000619,False,365736.08
TXN001416,ACC000107,ACC000120,2025-03-26 14:30:18,45440.26,INR,cash_deposit,IMPS,BENE000260,DEV000165,GEO000370,False,272964.31
TXN001417,ACC000141,ACC000120,2025-03-26 15:04:18,38125.91,INR,cash_deposit,branch,BENE000352,DEV000217,GEO000483,False,30292.43
TXN001418,ACC000120,ACC000209,2025-03-26 19:27:52,243024.6,INR,transfer,NEFT,BENE000298,DEV000185,GEO000419,False,299130.45
TXN001419,ACC000209,ACC000047,2025-03-26 21:37:14,209840.48,INR,transfer,net_banking,BENE000525,DEV000319,GEO000717,False,312017.21
TXN001420,ACC000047,ACC000057,2025-03-27 01:17:16,179447.13,INR,transfer,IMPS,BENE000115,DEV000072,GEO000161,False,331131.52
TXN001421,ACC000100,ACC000053,2025-05-18 06:10:49,38504.21,INR,cash_deposit,UPI,BENE000243,DEV000154,GEO000345,False,462938.7
TXN001422,ACC000133,ACC000053,2025-05-18 07:40:49,43908.64,INR,cash_deposit,IMPS,BENE000333,DEV000205,GEO000460,False,61267.03
TXN001423,ACC000014,ACC000053,2025-05-18 13:11:49,44845.29,INR,cash_deposit,UPI,BENE000037,DEV000021,GEO000050,False,443271.2
TXN001424,ACC000033,ACC000053,2025-05-18 08:39:49,46764.02,INR,cash_deposit,branch,BENE000081,DEV000050,GEO000118,False,298961.87
TXN001425,ACC000090,ACC000053,2025-05-18 10:09:49,39718.19,INR,cash_deposit,branch,BENE000220,DEV000136,GEO000314,False,158133.77
