geo_event_id,account_id,timestamp,ip_address,city,country,latitude,longitude,is_vpn_or_proxy,distance_from_last_location_km,registered_country_match
GEO000711,ACC000208,2025-09-10 19:53:03,192.42.255.234,Lucknow,India,26.8467,80.9462,False,17.9,True
GEO000712,ACC000208,2025-09-19 22:53:17,194.47.11.169,Lucknow,India,26.8467,80.9462,True,9.3,True
GEO000713,ACC000208,2025-09-26 08:41:19,61.105.201.161,Lucknow,India,26.8467,80.9462,False,7.7,True
GEO000714,ACC000209,2025-08-11 23:33:49,74.28.102.230,Mumbai,India,19.076,72.8777,True,18.5,True
GEO000715,ACC000209,2025-08-20 21:04:54,155.97.16.83,Mumbai,India,19.076,72.8777,True,7.2,True
GEO000716,ACC000209,2025-09-06 04:28:06,11.67.138.28,Mumbai,India,19.076,72.8777,True,18.2,True
GEO000717,ACC000209,2025-09-15 01:20:27,216.196.196.119,Mumbai,India,19.076,72.8777,False,3.6,True
GEO000718,ACC000209,2025-09-21 19:36:51,48.6.96.192,Mumbai,India,19.076,72.8777,False,1.7,True
GEO000719,ACC000210,2025-02-13 03:06:41,101.84.191.180,Bengaluru,India,12.9716,77.5946,False,10.4,True
GEO000720,ACC000210,2025-02-24 16:33:45,116.227.93.168,Bengaluru,India,12.9716,77.5946,False,5.0,True
GEO000721,ACC000210,2025-03-13 12:05:02,202.119.225.179,Bengaluru,India,12.9716,77.5946,False,13.8,True
GEO000722,ACC000210,2025-03-15 07:20:32,179.11.190.165,Bengaluru,India,12.9716,77.5946,False,20.9,True
GEO000723,ACC000210,2025-03-22 01:55:37,68.252.242.183,Bengaluru,India,12.9716,77.5946,True,5.6,True
GEO000724,ACC000211,2025-03-08 12:29:04,60.123.249.202,Hyderabad,India,17.385,78.4867,True,3.1,True
GEO000725,ACC000211,2025-03-22 04:08:27,85.253.30.109,Hyderabad,India,17.385,78.4867,False,10.4,True
GEO000726,ACC000212,2025-04-09 07:39:48,9.176.115.16,Bengaluru,India,12.9716,77.5946,False,12.3,True
GEO000727,ACC000212,2025-04-28 18:16:07,210.68.57.187,Bengaluru,India,12.9716,77.5946,False,14.5,True
GEO000728,ACC000212,2025-05-10 12:10:14,113.163.138.173,Bengaluru,India,12.9716,77.5946,False,15.7,True
GEO000729,ACC000212,2025-05-20 13:14:42,108.201.191.245,Bengaluru,India,12.9716,77.5946,False,9.3,True
GEO000730,ACC000212,2025-06-04 11:28:25,100.17.10.239,Bengaluru,India,12.9716,77.5946,False,21.1,True
GEO000731,ACC000213,2025-08-18 16:03:04,198.36.146.64,Bengaluru,India,12.9716,77.5946,True,22.0,True
GEO000732,ACC000213,2025-08-22 05:50:17,32.138.217.160,Bengaluru,India,12.9716,77.5946,False,1.3,True
GEO000733,ACC000213,2025-08-30 02:31:43,201.194.169.108,Bengaluru,India,12.9716,77.5946,False,1.2,True
GEO000734,ACC000214,2025-08-05 10:40:03,180.216.14.143,Mumbai,India,19.076,72.8777,False,19.1,True
GEO000735,ACC000214,2025-08-17 19:42:11,190.40.2.52,Mumbai,India,19.076,72.8777,False,13.6,True
GEO000736,ACC000214,2025-09-04 09:32:14,70.110.5.63,Mumbai,India,19.076,72.8777,False,6.8,True
GEO000737,ACC000214,2025-09-18 15:48:37,56.147.250.146,Mumbai,India,19.076,72.8777,False,2.4,True
GEO000738,ACC000215,2025-03-01 09:59:35,175.66.13.63,Bengaluru,India,12.9716,77.5946,False,9.3,True
GEO000739,ACC000215,2025-03-11 15:06:25,69.100.84.188,Bengaluru,India,12.9716,77.5946,False,23.0,True
GEO000740,ACC000215,2025-03-15 17:26:54,50.60.36.124,Bengaluru,India,12.9716,77.5946,False,3.9,True
GEO000741,ACC000215,2025-03-20 22:16:34,217.167.28.130,Bengaluru,India,12.9716,77.5946,False,19.9,True
GEO000742,ACC000216,2025-06-30 11:39:32,44.18.200.220,Ahmedabad,India,23.0225,72.5714,False,20.5,True
GEO000743,ACC000216,2025-07-19 00:44:02,209.191.7.194,Ahmedabad,India,23.0225,72.5714,True,8.7,True
GEO000744,ACC000217,2025-03-13 21:25:09,124.115.115.19,Ahmedabad,India,23.0225,72.5714,False,4.3,True
GEO000745,ACC000217,2025-03-20 16:21:19,126.36.91.175,Ahmedabad,India,23.0225,72.5714,False,5.6,True
GEO000746,ACC000217,2025-04-06 23:03:47,196.12.91.75,Ahmedabad,India,23.0225,72.5714,False,17.2,True
GEO000747,ACC000217,2025-04-13 19:15:01,169.144.228.208,Ahmedabad,India,23.0225,72.5714,False,3.3,True
GEO000748,ACC000218,2025-06-17 10:55:02,166.187.219.102,Mumbai,India,19.076,72.8777,True,18.9,True
GEO000749,ACC000218,2025-06-19 06:18:18,181.135.85.155,Mumbai,India,19.076,72.8777,False,0.8,True
GEO000750,ACC000219,2025-07-20 10:27:12,174.74.190.95,Mumbai,India,19.076,72.8777,False,1.7,True
GEO000751,ACC000219,2025-08-03 02:52:22,32.225.253.211,Mumbai,India,19.076,72.8777,False,19.6,True
GEO000752,ACC000220,2025-08-21 17:07:03,131.222.184.192,Chennai,India,13.0827,80.2707,False,0.7,True
GEO000753,ACC000220,2025-08-25 11:29:30,189.75.56.8,Chennai,India,13.0827,80.2707,False,23.7,True
GEO000754,ACC000220,2025-09-02 02:06:18,178.163.63.167,Chennai,India,13.0827,80.2707,False,21.4,True
